Year	Month	Speaker	Title	MP3
1998	10	Gordon B. Hinckley	What Are People Asking about Us?	http://media2.ldscdn.org/assets/general-conference/october-1998-general-conference/1998-10-4060-president-gordon-b-hinckley-64k-eng.mp3
1998	10	Ronald T. Halverson	Ye Also Shall Bear Witness	http://media2.ldscdn.org/assets/general-conference/october-1998-general-conference/1998-10-5030-elder-ronald-t-halverson-64k-eng.mp3
1998	10	L. Tom Perry	Youth of the Noble Birthright	http://media2.ldscdn.org/assets/general-conference/october-1998-general-conference/1998-10-5010-elder-l-tom-perry-64k-eng.mp3
1999	04	Dennis B. Neuenschwander	Bridges and Eternal Keepsakes	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-5050-elder-dennis-b-neuenschwander-64k-eng.mp3
1999	04	Ned B. Roueché	Fellowshipping	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-3030-elder-ned-b-roueche-64k-eng.mp3
1999	04	Gordon B. Hinckley	Find the Lambs, Feed the Sheep	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-6010-president-gordon-b-hinckley-64k-eng.mp3
1999	04	Margaret D. Nadauld	Follow the Light	http://media2.ldscdn.org/assets/general-young-women-meeting/1999-general-young-women-meeting/1999-03-0030-margaret-d-nadauld-64k-eng.mp3
1999	04	Thomas S. Monson	For I Was Blind, but Now I See	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-4010-president-thomas-s-monson-64k-eng.mp3
1999	04	Marlin K. Jensen	Friendship:A Gospel Principle	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-4030-elder-marlin-k-jensen-64k-eng.mp3
1999	04	Joe J. Christensen	Greed, Selfishness, and Overindulgence	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-1030-elder-joe-j-christensen-64k-eng.mp3
1999	04	Gordon B. Hinckley	He Is Not Here, but Is Risen	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-4060-president-gordon-b-hinckley-64k-eng.mp3
1999	04	Joseph B. Wirthlin	Inspired Church Welfare	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-5020-elder-joseph-b-wirthlin-64k-eng.mp3
1999	04	M. Russell Ballard	Like a Flame Unquenchable	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-5060-elder-m-russell-ballard-64k-eng.mp3
1999	04	David B. Haight	Love and Service	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-4050-elder-david-b-haight-64k-eng.mp3
1999	04	Ray H. Wood	Made Like unto the Son of God	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-3020-elder-ray-h-wood-64k-eng.mp3
1999	04	James E. Faust	Obedience:The Path to Freedom	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-3050-president-james-e-faust-64k-eng.mp3
1999	04	Sheri L. Dew	Our Only Chance	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-4040-sheri-l-dew-64k-eng.mp3
1999	04	Russell M. Nelson	Our Sacred Duty to Honor Women	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-3010-elder-russell-m-nelson-64k-eng.mp3
1999	04	Stephen A. West	Out of Small Things	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-2060-elder-stephen-a-west-64k-eng.mp3
1999	04	Carol B. Thomas	Preparing Our Families for the Temple	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-1040-carol-b-thomas-64k-eng.mp3
1999	04	D. Lee Tobler	Priesthood and the Home	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-3040-elder-d-lee-tobler-64k-eng.mp3
1999	04	Richard G. Scott	Receive the Temple Blessings	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-2050-elder-richard-g-scott-64k-eng.mp3
1999	04	Neal A. Maxwell	Repent of [Our] Selfishness (D&amp;C 56:8)	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-2040-elder-neal-a-maxwell-64k-eng.mp3
1999	04	Carol B. Thomas	Spiritual Power of Our Baptism	http://media2.ldscdn.org/assets/general-young-women-meeting/1999-general-young-women-meeting/1999-03-0020-carol-b-thomas-64k-eng.mp3
1999	04	F. Michael Watson	Statistical Report, 1998	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-2030-statistical-report-1998-64k-eng.mp3
1999	04	Robert D. Hales	Strengthening Families:Our Sacred Duty	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-2080-elder-robert-d-hales-64k-eng.mp3
1999	04	L. Tom Perry	Teach Them the Word of God with All Diligence	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-1020-elder-l-tom-perry-64k-eng.mp3
1999	04	Gordon B. Hinckley	Thanks to the Lord for His Blessings	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-5070-president-gordon-b-hinckley-64k-eng.mp3
1999	04	Boyd K. Packer	The Bishop and His Counselors	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-4020-president-boyd-k-packer-64k-eng.mp3
1999	04	Ted E. Davis	The Church Audit Committee Report	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-2020-the-church-audit-committee-report-64k-eng.mp3
1999	04	Jeffrey R. Holland	The Hands of the Fathers	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-1050-elder-jeffrey-r-holland-64k-eng.mp3
1999	04	Henry B. Eyring	The Power of Teaching Doctrine	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-5010-elder-henry-b-eyring-64k-eng.mp3
1999	04	Thomas S. Monson	The Priesthood—Mighty Army of the Lord	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-3060-president-thomas-s-monson-64k-eng.mp3
1999	04	Gordon B. Hinckley	The Shepherds of the Flock	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-3070-president-gordon-b-hinckley-64k-eng.mp3
1999	04	Thomas S. Monson	The Sustaining of Church Officers	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-2010-the-sustaining-of-church-officers-64k-eng.mp3
1999	04	Dallin H. Oaks	The Witness:Martin Harris	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-2090-elder-dallin-h-oaks-64k-eng.mp3
1999	04	Gordon B. Hinckley	The Work Moves Forward	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-1010-president-gordon-b-hinckley-64k-eng.mp3
1999	04	James E. Faust	This Is Our Day	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-1060-president-james-e-faust-64k-eng.mp3
1999	04	Robert J. Whetten	True Followers	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-2070-elder-robert-j-whetten-64k-eng.mp3
1999	04	Keith B. McMullin	Welcome Home	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-5030-bishop-keith-b-mcmullin-64k-eng.mp3
1999	04	Thomas S. Monson	Your Celestial Journey	http://media2.ldscdn.org/assets/general-young-women-meeting/1999-general-young-women-meeting/1999-03-0040-president-thomas-s-monson-64k-eng.mp3
1999	04	Sharon G. Larsen	Your Light in the Wilderness	http://media2.ldscdn.org/assets/general-young-women-meeting/1999-general-young-women-meeting/1999-03-0010-sharon-g-larsen-64k-eng.mp3
1999	04	Elder Cree-L Kofford	Your Name Is Safe in Our Home	http://media2.ldscdn.org/assets/general-conference/april-1999-general-conference/1999-04-5040-elder-cree-l-kofford-64k-eng.mp3
1999	10	Russell M. Nelson	A Testimony of the Book of Mormon	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-4050-elder-russell-m-nelson-64k-eng.mp3
1999	10	L. Tom Perry	A Year of Jubilee	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-5010-elder-l-tom-perry-64k-eng.mp3
1999	10	Sharon G. Larsen	Agency—A Blessing and a Burden	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-1040-sharon-g-larsen-64k-eng.mp3
1999	10	Jeffrey R. Holland	An High Priest of Good Things to Come	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-2080-elder-jeffrey-r-holland-64k-eng.mp3
1999	10	Gordon B. Hinckley	At the Summit of the Ages	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-4060-president-gordon-b-hinckley-64k-eng.mp3
1999	10	Thomas S. Monson	Becoming Our Best Selves	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-1070-president-thomas-s-monson-64k-eng.mp3
1999	10	Richard C. Edgley	Behold the Man	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-3020-bishop-richard-c-edgley-64k-eng.mp3
1999	10	M. Russell Ballard	Beware of False Prophets and False Teachers	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-4020-elder-m-russell-ballard-64k-eng.mp3
1999	10	Henry B. Eyring	Do Not Delay	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-2070-elder-henry-b-eyring-64k-eng.mp3
1999	10	Ben B. Banks	Feed My Sheep	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-1030-elder-ben-b-banks-64k-eng.mp3
1999	10	Alexander B. Morrison	For This Cause Came I into the World	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-2030-elder-alexander-b-morrison-64k-eng.mp3
1999	10	Gordon B. Hinckley	Good-bye to This Wonderful Old Tabernacle	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-5070-president-gordon-b-hinckley-64k-eng.mp3
1999	10	Dallin H. Oaks	Gospel Teaching	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-5020-elder-dallin-h-oaks-64k-eng.mp3
1999	10	Joseph B. Wirthlin	Growing into the Priesthood	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-3010-elder-joseph-b-wirthlin-64k-eng.mp3
1999	10	Richard G. Scott	He Lives	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-5060-elder-richard-g-scott-64k-eng.mp3
1999	10	Virginia U. Jensen	Home, Family, and Personal Enrichment	http://media2.ldscdn.org/assets/general-relief-society-meeting/1999-general-relief-society-meeting/1999-09-0020-virginia-u-jensen-64k-eng.mp3
1999	10	James E. Faust	Hope, an Anchor of the Soul	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-4010-president-james-e-faust-64k-eng.mp3
1999	10	Neal A. Maxwell	Lessons from Laman and Lemuel	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-1020-elder-neal-a-maxwell-64k-eng.mp3
1999	10	Richard H. Winkel	No Man Is an Island	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-5030-elder-richard-h-winkel-64k-eng.mp3
1999	10	James E. Faust	Of Seeds and Soils	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-3040-president-james-e-faust-64k-eng.mp3
1999	10	Vaughn J. Featherstone	One Link Still Holds	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-1050-elder-vaughn-j-featherstone-64k-eng.mp3
1999	10	L. Aldin Porter	Our Destiny	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-4030-elder-l-aldin-porter-64k-eng.mp3
1999	10	Stephen B. Oveson	Our Legacy	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-2050-elder-stephen-b-oveson-64k-eng.mp3
1999	10	Patricia P. Pinegar	Peace, Hope, and Direction	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-4040-patricia-p-pinegar-64k-eng.mp3
1999	10	Thomas S. Monson	Priesthood Power	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-3050-president-thomas-s-monson-64k-eng.mp3
1999	10	Neil L. Andersen	Prophets and Spiritual Mole Crickets	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-1060-elder-neil-l-andersen-64k-eng.mp3
1999	10	Mary Ellen Smoot	Rejoice, Daughters of Zion	http://media2.ldscdn.org/assets/general-relief-society-meeting/1999-general-relief-society-meeting/1999-09-0010-mary-ellen-smoot-64k-eng.mp3
1999	10	William R. Bradford	Righteousness	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-5050-elder-william-r-bradford-64k-eng.mp3
1999	10	Elder Adhemar Damiani	Serving the Lord	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-2040-elder-adhemar-damiani-64k-eng.mp3
1999	10	David R. Stone	Spiritual Hurricanes	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-2060-elder-david-r-stone-64k-eng.mp3
1999	10	H. Bruce Stucki	The Faith of a Sparrow:Faith and Trust in the Lord Jesus Christ	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-3030-elder-h-bruce-stucki-64k-eng.mp3
1999	10	Boyd K. Packer	The Spirit of Revelation	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-2020-president-boyd-k-packer-64k-eng.mp3
1999	10	James E. Faust	The Sustaining of Church Officers	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-2010-the-sustaining-of-church-officers-64k-eng.mp3
1999	10	Robert S. Wood	The Tongue of Angels	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-5040-elder-robert-s-wood-64k-eng.mp3
1999	10	Sheri L. Dew	We Are Women of God	http://media2.ldscdn.org/assets/general-relief-society-meeting/1999-general-relief-society-meeting/1999-09-0030-sheri-l-dew-64k-eng.mp3
1999	10	Gordon B. Hinckley	Welcome to Conference	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-1010-president-gordon-b-hinckley-64k-eng.mp3
1999	10	James E. Faust	What It Means to Be a Daughter of God	http://media2.ldscdn.org/assets/general-relief-society-meeting/1999-general-relief-society-meeting/1999-09-0040-president-james-e-faust-64k-eng.mp3
1999	10	Gordon B. Hinckley	Why We Do Some of the Things We Do	http://media2.ldscdn.org/assets/general-conference/october-1999-general-conference/1999-10-3060-president-gordon-b-hinckley-64k-eng.mp3
2000	04	John B. Dickson	A Brief Introduction to the Church	http://media2.ldscdn.org/assets/general-conference/april-2000-general-conference/2000-04-5050-elder-john-b-dickson-64k-eng.mp3
2000	04	Glenn L. Pace	A Temple for West Africa	http://media2.ldscdn.org/assets/general-conference/april-2000-general-conference/2000-04-2050-elder-glenn-l-pace-64k-eng.mp3
2000	04	Gordon B. Hinckley	A Time of New Beginnings	http://media2.ldscdn.org/assets/general-conference/april-2000-general-conference/2000-04-5070-president-gordon-b-hinckley-64k-eng.mp3
2000	04	Gary J. Coleman	Are You Still Here?	http://media2.ldscdn.org/assets/general-conference/april-2000-general-conference/2000-04-2070-elder-gary-j-coleman-64k-eng.mp3
2000	04	Jeffrey R. Holland	As Doves to Our Windows	http://media2.ldscdn.org/assets/general-conference/april-2000-general-conference/2000-04-5020-elder-jeffrey-r-holland-64k-eng.mp3
2000	04	Loren C. Dunn	Because My Father Sent Me	http://media2.ldscdn.org/assets/general-conference/april-2000-general-conference/2000-04-5040-elder-loren-c-dunn-64k-eng.mp3
2000	04	Neal A. Maxwell	Content with the Things Allotted unto Us	http://media2.ldscdn.org/assets/general-conference/april-2000-general-conference/2000-04-5010-elder-neal-a-maxwell-64k-eng.mp3
